pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
ex1559,contradiction,The photographers recognized the singer and the lawyer .,The singer recognized the lawyer .,The photographers recognized the lawyer .,,,,,,,,,,,,,,
ex1560,contradiction,The scientist and the senators admired the president .,The senators admired the scientist .,The senators admired the president .,,,,,,,,,,,,,,
ex1561,contradiction,The judge and the tourist supported the stylists .,The tourist supported the judge .,The tourist supported the stylists .,,,,,,,,,,,,,,
ex1562,contradiction,The stylists mentioned the president and the manager .,The manager mentioned the president .,The stylists mentioned the president .,,,,,,,,,,,,,,
ex1563,contradiction,The stylists and the illustrators believed the doctors .,The illustrators believed the stylists .,The illustrators believed the doctors .,,,,,,,,,,,,,,
ex1564,contradiction,The potters supported the artists and the managers .,The managers supported the artists .,The potters supported the artists .,,,,,,,,,,,,,,
ex1565,contradiction,The essayists and the photojournalists contacted the artists .,The essayists contacted the photojournalists .,The essayists contacted the artists .,,,,,,,,,,,,,,
ex1566,contradiction,The artisan and the photographers thanked the stylist .,The photographers thanked the artisan .,The photographers thanked the stylist .,,,,,,,,,,,,,,
ex1567,contradiction,The president recognized the curator and the designers .,The curator recognized the designers .,The president recognized the designers .,,,,,,,,,,,,,,
ex1568,contradiction,The singer and the photographers supported the athlete .,The singer supported the photographers .,The singer supported the athlete .,,,,,,,,,,,,,,
ex1569,contradiction,The designer thanked the curators and the essayists .,The curators thanked the essayists .,The designer thanked the essayists .,,,,,,,,,,,,,,
ex1570,contradiction,The administrators and the scientist introduced the architect .,The administrators introduced the scientist .,The administrators introduced the architect .,,,,,,,,,,,,,,
ex1571,contradiction,The manager and the pencillers thanked the artists .,The pencillers thanked the manager .,The pencillers thanked the artists .,,,,,,,,,,,,,,
ex1572,contradiction,The essayists recognized the artists and the director .,The director recognized the artists .,The essayists recognized the artists .,,,,,,,,,,,,,,
ex1573,contradiction,The illustrators introduced the strategist and the architect .,The strategist introduced the architect .,The illustrators introduced the architect .,,,,,,,,,,,,,,
ex1574,contradiction,The essayists and the designers recommended the potter .,The essayists recommended the designers .,The essayists recommended the potter .,,,,,,,,,,,,,,
ex1575,contradiction,The professor and the curators saw the designer .,The professor saw the curators .,The professor saw the designer .,,,,,,,,,,,,,,
ex1576,contradiction,The administrator and the curators recognized the manager .,The curators recognized the administrator .,The curators recognized the manager .,,,,,,,,,,,,,,
ex1577,contradiction,The pencillers recognized the lawyer and the actor .,The lawyer recognized the actor .,The pencillers recognized the actor .,,,,,,,,,,,,,,
ex1578,contradiction,The secretary mentioned the dancers and the tourists .,The dancers mentioned the tourists .,The secretary mentioned the tourists .,,,,,,,,,,,,,,
ex1579,contradiction,The banker supported the illustrators and the professors .,The illustrators supported the professors .,The banker supported the professors .,,,,,,,,,,,,,,
ex1580,contradiction,The athletes and the artists advised the designer .,The artists advised the athletes .,The artists advised the designer .,,,,,,,,,,,,,,
ex1581,contradiction,The scientists introduced the managers and the secretary .,The managers introduced the secretary .,The scientists introduced the secretary .,,,,,,,,,,,,,,
ex1582,contradiction,The judge avoided the banker and the stylist .,The stylist avoided the banker .,The judge avoided the banker .,,,,,,,,,,,,,,
ex1583,contradiction,The banker and the administrators advised the animator .,The administrators advised the banker .,The administrators advised the animator .,,,,,,,,,,,,,,
ex1584,contradiction,The photographer introduced the authors and the artists .,The authors introduced the artists .,The photographer introduced the artists .,,,,,,,,,,,,,,
ex1585,contradiction,The directors recognized the musicians and the professors .,The professors recognized the musicians .,The directors recognized the musicians .,,,,,,,,,,,,,,
ex1586,contradiction,The potters and the author saw the writer .,The potters saw the author .,The potters saw the writer .,,,,,,,,,,,,,,
ex1587,contradiction,The therapist and the administrators avoided the lyricist .,The administrators avoided the therapist .,The administrators avoided the lyricist .,,,,,,,,,,,,,,
ex1588,contradiction,The tourist helped the scientists and the actors .,The actors helped the scientists .,The tourist helped the scientists .,,,,,,,,,,,,,,
ex1589,contradiction,The authors and the animators mentioned the dancer .,The animators mentioned the authors .,The animators mentioned the dancer .,,,,,,,,,,,,,,
ex1590,contradiction,The baker admired the bankers and the designers .,The bankers admired the designers .,The baker admired the designers .,,,,,,,,,,,,,,
ex1591,contradiction,The officers avoided the actors and the bakers .,The actors avoided the bakers .,The officers avoided the bakers .,,,,,,,,,,,,,,
ex1592,contradiction,The stylists recommended the illustrator and the lawyers .,The illustrator recommended the lawyers .,The stylists recommended the lawyers .,,,,,,,,,,,,,,
ex1593,contradiction,The secretaries and the judges introduced the doctors .,The judges introduced the secretaries .,The judges introduced the doctors .,,,,,,,,,,,,,,
ex1594,contradiction,The senators called the stylist and the athletes .,The athletes called the stylist .,The senators called the stylist .,,,,,,,,,,,,,,
ex1595,contradiction,The tourists stopped the designers and the officers .,The designers stopped the officers .,The tourists stopped the officers .,,,,,,,,,,,,,,
ex1596,contradiction,The colorists recognized the artist and the lawyers .,The artist recognized the lawyers .,The colorists recognized the lawyers .,,,,,,,,,,,,,,
ex1597,contradiction,The judge supported the stylists and the managers .,The managers supported the stylists .,The judge supported the stylists .,,,,,,,,,,,,,,
ex1598,contradiction,The colorists recommended the artist and the athletes .,The athletes recommended the artist .,The colorists recommended the artist .,,,,,,,,,,,,,,
ex1599,contradiction,The artists and the curator stopped the penciller .,The artists stopped the curator .,The artists stopped the penciller .,,,,,,,,,,,,,,
ex1600,contradiction,The photojournalist admired the tourists and the directors .,The tourists admired the directors .,The photojournalist admired the directors .,,,,,,,,,,,,,,
ex1601,contradiction,The therapist helped the scientists and the photojournalist .,The scientists helped the photojournalist .,The therapist helped the photojournalist .,,,,,,,,,,,,,,
ex1602,contradiction,The officers encouraged the actors and the singer .,The singer encouraged the actors .,The officers encouraged the actors .,,,,,,,,,,,,,,
ex1603,contradiction,The singers stopped the illustrators and the photojournalists .,The photojournalists stopped the illustrators .,The singers stopped the illustrators .,,,,,,,,,,,,,,
ex1604,contradiction,The photographer stopped the officers and the curator .,The curator stopped the officers .,The photographer stopped the officers .,,,,,,,,,,,,,,
ex1605,contradiction,The judges and the animators introduced the writers .,The animators introduced the judges .,The animators introduced the writers .,,,,,,,,,,,,,,
ex1606,contradiction,The student saw the designer and the animator .,The animator saw the designer .,The student saw the designer .,,,,,,,,,,,,,,
ex1607,contradiction,The baker and the pencillers contacted the students .,The pencillers contacted the baker .,The pencillers contacted the students .,,,,,,,,,,,,,,
ex1608,contradiction,The stylists recommended the stylist and the bakers .,The bakers recommended the stylist .,The stylists recommended the stylist .,,,,,,,,,,,,,,
ex1609,contradiction,The directors helped the managers and the singers .,The singers helped the managers .,The directors helped the managers .,,,,,,,,,,,,,,
ex1610,contradiction,The professors and the students recommended the scientists .,The professors recommended the students .,The professors recommended the scientists .,,,,,,,,,,,,,,
ex1611,contradiction,The potters called the animator and the senator .,The animator called the senator .,The potters called the senator .,,,,,,,,,,,,,,
ex1612,contradiction,The artists helped the judge and the administrator .,The judge helped the administrator .,The artists helped the administrator .,,,,,,,,,,,,,,
ex1613,contradiction,The officer encouraged the writers and the presidents .,The presidents encouraged the writers .,The officer encouraged the writers .,,,,,,,,,,,,,,
ex1614,contradiction,The bakers recommended the animators and the strategist .,The strategist recommended the animators .,The bakers recommended the animators .,,,,,,,,,,,,,,
ex1615,contradiction,The author recognized the musician and the animators .,The animators recognized the musician .,The author recognized the musician .,,,,,,,,,,,,,,
ex1616,contradiction,The artists stopped the pencillers and the secretaries .,The secretaries stopped the pencillers .,The artists stopped the pencillers .,,,,,,,,,,,,,,
ex1617,contradiction,The colorists and the artists recognized the curator .,The colorists recognized the artists .,The colorists recognized the curator .,,,,,,,,,,,,,,
ex1618,contradiction,The artists avoided the senator and the designers .,The senator avoided the designers .,The artists avoided the designers .,,,,,,,,,,,,,,
